T,X,X_tochne,delta_X,Y,Y_tochne,delta_Y
0.3026973026973028,0.32811866581111043,0.6767523501031061,0.34863368429199565,0.32780566696851227,0.6767523501031061,0.3489466831345938
0.3036963036963038,0.32723050006365645,0.6774287641898543,0.35019826412619787,0.3274334053563985,0.6774287641898543,0.34999535883345584
0.3046953046953048,0.326778885330166,0.678105854352595,0.35132696902242894,0.3266238562604489,0.678105854352595,0.3514819980921461
0.30569430569430583,0.3260122612324419,0.6787836212670662,0.3527713600346242,0.32612858079422746,0.6787836212670662,0.3526550404728387
0.30669330669330686,0.3253031516144658,0.6794620656096815,0.35415891399521565,0.325575055848385,0.6794620656096815,0.3538870097612965
0.3076923076923079,0.32489554985899277,0.6801411880575302,0.35524563819853744,0.3247192887740655,0.6801411880575302,0.35542189928346474
0.3086913086913089,0.32410803211944345,0.6808209892883789,0.3567129571689354,0.32424270415101425,0.6808209892883789,0.3565782851373646
0.3096903096903099,0.32338545326997575,0.681501469980671,0.3581160167106952,0.3237004478375076,0.681501469980671,0.35780102214316334
0.31068931068931094,0.3230122664607266,0.6821826308135286,0.359170364352802,0.32280806741511137,0.6821826308135286,0.3593745633984172
0.31168831168831196,0.32219900887473973,0.6828644724667521,0.36066546359201235,0.32235502643175395,0.6828644724667521,0.3605094460349981
0.312687312687313,0.32170203368073624,0.6835469956208218,0.36184496194008553,0.3215849724489566,0.6835469956208218,0.36196202317186515
0.313686313686314,0.32114644250437924,0.6842302009568977,0.36308375845251845,0.32087280457056927,0.6842302009568977,0.3633573963863284
0.314685314685315,0.3202866869602431,0.6849140891568208,0.36462740219657774,0.3204640719108023,0.6849140891568208,0.36445001724601855
0.31568431568431604,0.3198085364827755,0.6855986609031138,0.3657901244203383,0.31967300576326496,0.6855986609031138,0.36592565513984887
0.31668331668331706,0.31905495408196644,0.6862839168789815,0.36722896279701506,0.31915664384529735,0.6862839168789815,0.36712727303368414
0.3176823176823181,0.31835161023822606,0.6869698577683111,0.36861824753008504,0.3185893164030932,0.6869698577683111,0.3683805413652179
0.3186813186813191,0.31791181070283786,0.687656484255674,0.3697446735528362,0.31775771841124717,0.687656484255674,0.3698987658444269
0.3196803196803201,0.31713983603709917,0.6883437970263256,0.3712039609892265,0.3172575700336155,0.6883437970263256,0.37108622699271016
0.32067932067932114,0.31642459065762424,0.689031796766206,0.3726072061085817,0.31669996757801344,0.689031796766206,0.3723318291881925
0.32167832167832217,0.31601475137915735,0.689720484161941,0.37370573278278363,0.31583623495340263,0.689720484161941,0.37388424920853836
0.3226773226773232,0.3152201481210615,0.6904098599008429,0.3751897117797814,0.31535654296340365,0.6904098599008429,0.37505331693743926
0.3236763236763242,0.31470200568212986,0.6910999246709109,0.376397918988781,0.3145996675314849,0.6910999246709109,0.376500257139426
0.3246753246753252,0.31413257762724933,0.6917906791608314,0.37765810153358204,0.3138933558142998,0.6917906791608314,0.3778973233465316
0.32567432567432625,0.3132971988416119,0.6924821240599799,0.379184925218368,0.31345227364747635,0.6924821240599799,0.37902985041250353
0.32667332667332727,0.31279538788073946,0.6931742600584202,0.38037887217768074,0.3126769031955928,0.6931742600584202,0.3804973568628274
0.3276723276723283,0.31223576134264147,0.6938670878469064,0.38163132650426496,0.31195862858002094,0.6938670878469064,0.3819084592668855
0.3286713286713293,0.3113680575374912,0.6945606081168828,0.3831925505793916,0.31154771220925026,0.6945606081168828,0.38301289590763254
0.32967032967033033,0.31088684789084103,0.6952548215604846,0.38436797366964354,0.31074958337567365,0.6952548215604846,0.3845052381848109
0.33066933066933135,0.3101266922630142,0.695949728870539,0.38582303660752476,0.31022968293619635,0.695949728870539,0.3857200459343426
